CÓDIGO	CÓDIGO OPCIONAL	TIPO	DESCRIÇÃO	LOCAL	UN.	DIMENSÃO	CLIENTE	LOTE	ITEM NF	NF	VALIDADE	ESTAÇÃO	QTD ESTOQUE	DATA ENTRADA
8127437		PERECÍVEIS	FITA SELANTE DE BORRACHA COM 12,7MM	F1.1	M	7.62	EMBRAER	C025773912	2	2323912.0	2026-04-24	280000.0	35,5	2025-12-01 10:50:28
8152158	-	HARDWARE	PORCA SEXTAVADA - AUTO	A8.6	UN	1.0	EMBRAER	C031479506	1	2373265.0		200.0	50	2025-12-01 10:50:28
8152158	-	HARDWARE	PORCA SEXTAVADA - AUTO	A8.6	UN	1.0	EMBRAER	C031479506	4	2373265.0		200.0	202	2025-12-01 10:50:28
8152158	-	HARDWARE	PORCA SEXTAVADA - AUTO	A8.6	UN	1.0	EMBRAER	C031479506	6	2373265.0		200.0	201	2025-12-01 10:50:28
8188395	4417142	HARDWARE	ARRUELA, PLANA	C8.6	UN	1	EMBRAER	0001218193	1	2277764.0		50	50	2025-12-01 10:50:28
8188395	4417142	HARDWARE	ARRUELA, PLANA	C8.6	UN	1	EMBRAER	0001218193	6	2125963.0		50	32	2025-12-01 10:50:28
8188395	4417142	HARDWARE	ARRUELA, PLANA	C8.6	UN	1	EMBRAER	0001218193	2	2394472.0		50	6	2025-12-01 10:50:28
8188395	4417142	HARDWARE	ARRUELA, PLANA	C8.6	UN	1	EMBRAER	0001218193	4	2394472.0		50	0	2025-12-01 10:50:28
8188395	4417142	HARDWARE	ARRUELA, PLANA	C8.6	UN	1	EMBRAER	0001218193	5	2394472.0		50	10	2025-12-01 10:50:28
8193337		PERECÍVEIS	FITA- ADESIVA ESPUMA PVC 1 / 8X1 / 4 POL	F5.5	MM	22860.0	EMBRAER	C016147746	2	2256890.0	2026-12-14	22860.0	1	2025-12-01 10:50:28
8193337		PERECÍVEIS	FITA- ADESIVA ESPUMA PVC 1 / 8X1 / 4 POL	F5.5	MM	22860.0	EMBRAER	C016147746	3	2256890.0	2026-12-14	22860.0	1	2025-12-01 10:50:28
8193337		PERECÍVEIS	FITA- ADESIVA ESPUMA PVC 1 / 8X1 / 4 POL	F5.5	MM	22860.0	EMBRAER	C016147746	7	2407563	2026-12-14	22860.0	1	2025-12-17 08:33:48
8193337		PERECÍVEIS	FITA- ADESIVA ESPUMA PVC 1 / 8X1 / 4 POL	F5.5	MM	22860.0	EMBRAER	C016147746	8	2407563	2026-12-14	22860.0	1	2025-12-17 08:33:59
8202149	1632300-2410136-2204780	HARDWARE	ARRUELA	B6.3	UN	1.0	EMBRAER	C030395779	1	2189884.0		13.0	31	2025-12-01 10:50:28
8202149	1632300-2410136-2204780	HARDWARE	ARRUELA	B6.3	UN	1.0	EMBRAER	C030395779	9	2189884.0		13.0	50	2025-12-01 10:50:28
8203432	2410142-479575	HARDWARE	ARRUELA PLANA, ACO	C9.1	UN	1.0	EMBRAER	C025604082	1	2148765.0		25.0	74	2025-12-01 10:50:28
8203432	2410142-479575	HARDWARE	ARRUELA PLANA, ACO	C9.1	UN	1.0	EMBRAER	C031602845	1	2148765.0		25.0	50	2025-12-01 10:50:28
8203448	2410019	HARDWARE	ARRUELA PLANA DE ACO	B6.4	UN	1.0	EMBRAER	C025336155	2	2111965.0		3.0	5	2025-12-01 10:50:28
8203448	2410019	HARDWARE	ARRUELA PLANA DE ACO	B6.4	UN	1.0	EMBRAER	C025688951	2	2111965.0		3.0	24	2025-12-01 10:50:28
8203448	2410019	HARDWARE	ARRUELA PLANA DE ACO	B6.4	UN	1.0	EMBRAER	C025688951	15	2111965.0		3.0	25	2025-12-01 10:50:28
8303940	2170077 - 7180692	PERECÍVEIS	FITA,DUPLA FACE,50MM LARGURA- ALGODAO/POLIAMIDA, TIPO 2	F5.6	MM	30000	EMBRAER	C031309916	5	2373265.0	2027-01-20	300000	0	2025-12-01 10:50:28
8303940	2170077 - 7180692	PERECÍVEIS	FITA,DUPLA FACE,50MM LARGURA- ALGODAO/POLIAMIDA, TIPO 2	F5.6	MM	30000	EMBRAER	C031261389	6	2360336.0	2026-11-21	300000	0	2025-12-01 10:50:28
8303940	2170077 - 7180692	PERECÍVEIS	FITA,DUPLA FACE,50MM LARGURA- ALGODAO/POLIAMIDA, TIPO 2	F5.6	MM	30000	EMBRAER	C031324722	1	2388129.0	2026-11-21	300000	3	2025-12-01 10:50:28
8303940	2170077 - 7180692	PERECÍVEIS	FITA,DUPLA FACE,50MM LARGURA- ALGODAO/POLIAMIDA, TIPO 2	F5.6	MM	30000	EMBRAER	C031324722	2	2388129.0	2026-11-21	300000	8	2025-12-01 10:50:28
8303940	2170077 - 7180692	PERECÍVEIS	FITA,DUPLA FACE,50MM LARGURA- ALGODAO/POLIAMIDA, TIPO 2	F5.6	MM	30000	EMBRAER	C031396084	1	2395117.0	2027-01-20	30000	9	2025-12-01 10:50:28
8303940	2170077 - 7180692	PERECÍVEIS	FITA,DUPLA FACE,50MM LARGURA- ALGODAO/POLIAMIDA, TIPO 2	F5.6	MM	30000	EMBRAER	C031396084	2	2395117.0	2027-01-20	30000	10	2025-12-01 10:50:28
8320327	2154699	HARDWARE	ARRUELA PLANA	C9.2	UN	1.0	EMBRAER	C024498267	6	1923906.0		25.0	5	2025-12-01 10:50:28
8320327	2154699	HARDWARE	ARRUELA PLANA	C9.2	UN	1.0	EMBRAER	C024720223	4	1923906.0		25.0	1	2025-12-01 10:50:28
8320327	2154699	HARDWARE	ARRUELA PLANA	C9.2	UN	1.0	EMBRAER	C024720223	6	1923906.0		25.0	1	2025-12-01 10:50:28
8358715	-	PERECÍVEIS	TINTA A BASE DE POLIURETANO        	H6.8	L	2.77	EMBRAER	C031236642	19	2330031.0	2026-11-20	2.77	1	2025-12-01 10:50:28
8358715	-	PERECÍVEIS	TINTA A BASE DE POLIURETANO        	H6.8	L	2.77	EMBRAER	C030660237	1	2243718.0	2026-06-20	2.77	1,495	2025-12-01 10:50:28
8385378	2138338	PERECÍVEIS	ADESIVO PLÁSTICO SCOTCH-GRIP, BASE NITRÍLICA, COR MARROM CLARO        	H1.11	L	0.9	EMBRAER	C031512254	4	2359605.0	2026-04-25	5.4	2	2025-12-01 10:50:28
8385378	2138338	PERECÍVEIS	ADESIVO PLÁSTICO SCOTCH-GRIP, BASE NITRÍLICA, COR MARROM CLARO        	H1.11	L	0.9	EMBRAER	C031512254	2	2383057.0	2026-04-25	5.4	3	2025-12-01 10:50:28
8385378	2138338	PERECÍVEIS	ADESIVO PLÁSTICO SCOTCH-GRIP, BASE NITRÍLICA, COR MARROM CLARO        	H1.11	L	0.9	EMBRAER	C031750938	8	2406607	2026-06-25	5.4	6	2025-12-12 10:26:27
8385378	2138338	PERECÍVEIS	ADESIVO PLÁSTICO SCOTCH-GRIP, BASE NITRÍLICA, COR MARROM CLARO        	H1.11	L	0.9	EMBRAER	C031750938	10	2406607	2026-06-25	5.4	6	2025-12-12 10:26:57
8439909	401751	PERECÍVEIS	TECIDO DE RAIOM IMPREGNADO COM POLIURETANO	DEFINIR	M2	0.0	EMBRAER	C030306943	1	2253498.0		1.0	1,5	2025-12-01 10:50:28
8442044		PERECÍVEIS	TINTA  A BASE DE POLIURETANO	H5.8	L	3.6	EMBRAER	C030871477	1	2283576.0	2026-07-21	3.6	0,5	2025-12-01 10:50:28
8442044		PERECÍVEIS	TINTA  A BASE DE POLIURETANO	H5.8	L	3.6	EMBRAER	C031759977	1	2396849.0	2027-07-09	3.6	1	2025-12-01 10:50:28
8442044		PERECÍVEIS	TINTA  A BASE DE POLIURETANO	H5.8	L	3.6	EMBRAER	C031759977	2	2396849.0	2027-07-09	3.6	1	2025-12-01 10:50:28
8464383	-	HARDWARE	INSERTO-CEGO ROSQUEADO,AUTO FRENANTE,ACO	B6.5	UN	1.0	EMBRAER	C031406242	17	2348500.0		38.0	0	2025-12-01 10:50:28
8464383	-	HARDWARE	INSERTO-CEGO ROSQUEADO,AUTO FRENANTE,ACO	B6.5	UN	1.0	EMBRAER	C031406242	31	2348500.0		38.0	83	2025-12-01 10:50:28
8464383	-	HARDWARE	INSERTO-CEGO ROSQUEADO,AUTO FRENANTE,ACO	B6.5	UN	1.0	EMBRAER	C031929553	6	2398517.0		75	100	2025-12-01 10:50:28
8464383	-	HARDWARE	INSERTO-CEGO ROSQUEADO,AUTO FRENANTE,ACO	B6.5	UN	1.0	EMBRAER	C031929553	28	2398517.0		75	100	2025-12-01 10:50:28
8467307	5702102	HARDWARE	ARRUELA PLANA-AÇO INOX	C9.3	UN	1.0	EMBRAER	C021638527	21	1893719.0		75.0	19	2025-12-01 10:50:28
8467307	5702102	HARDWARE	ARRUELA PLANA-AÇO INOX	C9.3	UN	1.0	EMBRAER	C021638527	1	1893719.0		75.0	100	2025-12-01 10:50:28
8467424	2307228	HARDWARE	ARRUELA PLANA-AÇO	C9.4	UN	1.0	EMBRAER	C024084567	6	1939699.0		50.0	0	2025-12-01 10:50:28
8467424	2307228	HARDWARE	ARRUELA PLANA-AÇO	C9.4	UN	1.0	EMBRAER	C024084567	9	1939699.0		50.0	13	2025-12-01 10:50:28
8467424	2307228	HARDWARE	ARRUELA PLANA-AÇO	C9.4	UN	1.0	EMBRAER	C031612081	13	2398517.0		50	50	2025-12-01 10:50:28
8467424	2307228	HARDWARE	ARRUELA PLANA-AÇO	C9.4	UN	1.0	EMBRAER	C031612081	11	2398517.0		50	50	2025-12-01 10:50:28
8579037	9120013	PERECÍVEIS	CATALISADOR,ADESIVO AV138,COMPONENTE B        	H2.3	KG	0.4	EMBRAER	C025307050	12	2088678.0	2026-12-03	1.2	5	2025-12-01 10:50:28
8638895	2410025	HARDWARE	ARRUELA PLANA	B8.5	UN	1.0	EMBRAER	C030737671	18	2245563.0		30.0	26	2025-12-01 10:50:28
8638895	2410025	HARDWARE	ARRUELA PLANA	B8.5	UN	1.0	EMBRAER	C030737671	28	2245563.0		30.0	30	2025-12-01 10:50:28
8638906	2410031 - 5381715 - 1632572	HARDWARE	ARRUELA PLANA-ACO	B6.6	UN	1.0	EMBRAER	C030332134	9	2206446.0		100.0	13	2025-12-01 10:50:28
8638906	2410031 - 5381715 - 1632572	HARDWARE	ARRUELA PLANA-ACO	B6.6	UN	1.0	EMBRAER	C031432946	7	2206446.0		100.0	100	2025-12-01 10:50:28
8638906	2410031 - 5381715 - 1632572	HARDWARE	ARRUELA PLANA-ACO	B6.6	UN	1.0	EMBRAER	C031432946	17	2206446.0		100.0	100	2025-12-01 10:50:28
8684383	88162	HARDWARE	REBITE CEGO-CABECA ESCAREADA REDUZIDA,100 GRAUS,ALUMINIO - NAS9303B-4-02	A6.1	UN	1.0	EMBRAER	C031598642	8	2222424.0		75.0	81	2025-12-01 10:50:28
8684383	88162	HARDWARE	REBITE CEGO-CABECA ESCAREADA REDUZIDA,100 GRAUS,ALUMINIO - NAS9303B-4-02	A6.1	UN	1.0	EMBRAER	C031733594	1	2407618		75.0	75	2025-12-17 10:32:36
8684383	88162	HARDWARE	REBITE CEGO-CABECA ESCAREADA REDUZIDA,100 GRAUS,ALUMINIO - NAS9303B-4-02	A6.1	UN	1.0	EMBRAER	C031733594	2	2407618		75.0	75	2025-12-17 10:32:49
8741581	3919499-4420414	HARDWARE	ARRUELA PLANA-ALUMIN.	C9.5	UN	1.0	EMBRAER	C024258510	1	1908107.0		25.0	15	2025-12-01 10:50:28
8741581	3919499-4420414	HARDWARE	ARRUELA PLANA-ALUMIN.	C9.5	UN	1.0	EMBRAER	C024258510	3	1908107.0		25.0	20	2025-12-01 10:50:28
8816762		PERECÍVEIS	ADESIVO,CIANOACRILATO, POLICARBONATO	H1.9	KG	0.1	EMBRAER	C031433135	4	2363635.0	2026-01-25	0.5	0	2025-12-01 10:50:28
8816762		PERECÍVEIS	ADESIVO,CIANOACRILATO, POLICARBONATO	H1.9	KG	0.1	EMBRAER	C031433135	5	2363635.0	2026-01-25	0.5	0,5	2025-12-01 10:50:29
8816762		PERECÍVEIS	ADESIVO,CIANOACRILATO, POLICARBONATO	H1.9	KG	0.1	EMBRAER	C031673242	7	2383057.0	2026-04-25	0.5	3	2025-12-01 10:50:29
8816762		PERECÍVEIS	ADESIVO,CIANOACRILATO, POLICARBONATO	H1.9	KG	0.1	EMBRAER	C031673242	1	2406607	2026-04-25	0.5	5	2025-12-12 10:32:45
887740	3958528	PERECÍVEIS	SELANTE A BASE DE POLISSULFETO, 	G1.2	16,56	0.15	EMBRAER	C031625615	10	2377892.0	2026-02-25	20.4	62	2025-12-01 10:50:29
887740	3958528	PERECÍVEIS	SELANTE A BASE DE POLISSULFETO, 	G1.2	16,56	0.15	EMBRAER	C031625616	17	2383057.0	2025-11-26	20.4	0	2025-12-01 10:50:29
887740	3958528	PERECÍVEIS	SELANTE A BASE DE POLISSULFETO, 	G1.2	16,56	0.15	EMBRAER	C031552260	8	2351101.0	2025-10-27	20.4	0	2025-12-01 10:50:29
887740	3958528	PERECÍVEIS	SELANTE A BASE DE POLISSULFETO, 	G1.2	16,56	0.15	EMBRAER	C031666198	5	2391041.0	2025-12-27	20.4	0	2025-12-01 10:50:29
887740	3958528	PERECÍVEIS	SELANTE A BASE DE POLISSULFETO, 	G1.2	16,56	0.15	EMBRAER	C031728299	3	2403227	2026-01-26	20.4	107	2025-12-04 16:04:24
887762	1453281	PERECÍVEIS	SELANTE A BASE DE POLISSULFETO, 	G2.2	KG	0.18	EMBRAER	C031666193	3	2363635.0	2025-11-26	1.36	0	2025-12-01 10:50:29
887762	1453281	PERECÍVEIS	SELANTE A BASE DE POLISSULFETO, 	G2.2	KG	0.18	EMBRAER	C031628404	1	2351101.0	2025-11-27	1.36	0	2025-12-01 10:50:29
887762	1453281	PERECÍVEIS	SELANTE A BASE DE POLISSULFETO, 	G2.2	KG	0.18	EMBRAER	C031765717	10	2383057.0	2026-01-26	1.36	11	2025-12-01 10:50:29
887762	1453281	PERECÍVEIS	SELANTE A BASE DE POLISSULFETO, 	G2.2	KG	0.18	EMBRAER	C031765717	14	2383057.0	2026-01-26	1.36	12	2025-12-01 10:50:29
887762	1453281	PERECÍVEIS	SELANTE A BASE DE POLISSULFETO, 	G2.2	KG	0.18	EMBRAER	C031765715	3	2398325.0	2025-12-27	1.36	0	2025-12-01 10:50:29
9014051	9443778	PERECÍVEIS	 ADESIVO EPOXI DISPERSO EM MEIO NAO AQUOSO - Endurecedor        	H1.6	KG	0.45	EMBRAER	C030985637	1	2303440.0	2025-11-20	0.45	0	2025-12-01 10:50:29
9014051	9443778	PERECÍVEIS	 ADESIVO EPOXI DISPERSO EM MEIO NAO AQUOSO - Endurecedor        	H1.6	KG	0.45	EMBRAER	C031818987	3	2383057.0	2026-04-19	0.45	0,38	2025-12-01 10:50:29
9014051	9443778	PERECÍVEIS	 ADESIVO EPOXI DISPERSO EM MEIO NAO AQUOSO - Endurecedor        	H1.6	KG	0.45	EMBRAER	C031818987	9	2383057.0	2026-04-19	0.45	1	2025-12-01 10:50:29
9034832	8106782 - 2248483 - 2411524	HARDWARE	ARRUELA PLANA-ACO INOX	A6.2	UN	1.0	EMBRAER	C031061529	15	2273050.0		575.0	0	2025-12-01 10:50:29
9034832	8106782 - 2248483 - 2411524	HARDWARE	ARRUELA PLANA-ACO INOX	A6.2	UN	1.0	EMBRAER	C031061529	18	2273050.0		575.0	468	2025-12-01 10:50:29
9034832	8106782 - 2248483 - 2411524	HARDWARE	ARRUELA PLANA-ACO INOX	A6.2	UN	1.0	EMBRAER	C031572031	12	2398517.0		575	1010	2025-12-01 10:50:29
9034832	8106782 - 2248483 - 2411524	HARDWARE	ARRUELA PLANA-ACO INOX	A6.2	UN	1.0	EMBRAER	C031572031	14	2398517.0		575	1009	2025-12-01 10:50:29
9080419	-	HARDWARE	ARRUELA PLANA-ACO INOX	A6.3	UN	1.0	EMBRAER	C030855049	1	2294509.0		100.0	0	2025-12-01 10:50:29
9080419	-	HARDWARE	ARRUELA PLANA-ACO INOX	A6.3	UN	1.0	EMBRAER	C030855049	3	2294509.0		100.0	76	2025-12-01 10:50:29
9080419	-	HARDWARE	ARRUELA PLANA-ACO INOX	A6.3	UN	1.0	EMBRAER	C031458284	10	2398517.0		100	100	2025-12-01 10:50:29
9080419	-	HARDWARE	ARRUELA PLANA-ACO INOX	A6.3	UN	1.0	EMBRAER	C031458284	24	2398517.0		100	103	2025-12-01 10:50:29
9115965		PERECÍVEIS	CORANTE,PRETO ESCURO, ANODIZACAO	H1.13	KG	0.5	EMBRAER	C024189601	1	1855177.0	2031-07-12	2.0	2	2025-12-01 10:50:29
9115965		PERECÍVEIS	CORANTE,PRETO ESCURO, ANODIZACAO	H1.13	KG	0.5	EMBRAER	C024036999	1	1809463.0	2030-04-10	2.0	1	2025-12-01 10:50:29
9117446		PERECÍVEIS	LOCTITE 221	H1.8	KG	0.05	EMBRAER	C025471855	9	2192739.0	2026-05-29	1.0	0,5	2025-12-01 10:50:29
9117446		PERECÍVEIS	LOCTITE 221	H1.8	KG	0.05	EMBRAER	C025471855	15	2192739.0	2026-05-29	1.0	2	2025-12-01 10:50:29
9117446		PERECÍVEIS	LOCTITE 221	H1.8	KG	0.05	EMBRAER	C031217319	17	2330031.0	2027-11-12	1.0	16	2025-12-01 10:50:29
9189959	1003019-1965872	PAINEL	PLACA HONEYCOMB (COLMEIA DE PAPEL NOMEX IMPREGNADA COM RESINA FENOLICA)        	DEFINIR	UN	2.97	EMBRAER	 C024012398        	4	2333790.0		2.73	2	2025-12-01 10:50:29
9189959	1003019-1965872	PAINEL	PLACA HONEYCOMB (COLMEIA DE PAPEL NOMEX IMPREGNADA COM RESINA FENOLICA)        	DEFINIR	UN	2.97	EMBRAER	C020644124	2	2074416.0		2.73	1	2025-12-01 10:50:29
9189959	1003019-1965872	PAINEL	PLACA HONEYCOMB (COLMEIA DE PAPEL NOMEX IMPREGNADA COM RESINA FENOLICA)        	DEFINIR	UN	2.97	EMBRAER	C024012398	1	2348780.0		2.73	1	2025-12-01 10:50:29
9217346		PERECÍVEIS	REMOVEDOR DE TINTA, BASE PERÓXIDO DE HIDROGÊNIO	G4.1	L	17.0	EMBRAER	C031384453	3	2293359.0	2025-11-25	17.0	0	2025-12-01 10:50:29
9217346		PERECÍVEIS	REMOVEDOR DE TINTA, BASE PERÓXIDO DE HIDROGÊNIO	G4.1	L	17.0	EMBRAER	C031384453	4	2293359.0	2025-11-25	17.0	0	2025-12-01 10:50:29
9217346		PERECÍVEIS	REMOVEDOR DE TINTA, BASE PERÓXIDO DE HIDROGÊNIO	G4.1	L	17.0	EMBRAER	C031755654	11	2398325.0	2026-03-27	17	1	2025-12-01 10:50:29
9217346		PERECÍVEIS	REMOVEDOR DE TINTA, BASE PERÓXIDO DE HIDROGÊNIO	G4.1	L	17.0	EMBRAER	C031755654	12	2398325.0	2026-03-27	17	1	2025-12-01 10:50:29
9251249	54117-54101-4480090	HARDWARE	REBITE CEGO-CABECA U - AF5140R3-2	A6.4	UN	1.0	EMBRAER	C021163719	1	2097723.0		147.0	70	2025-12-01 10:50:29
9251249	54117-54101-4480090	HARDWARE	REBITE CEGO-CABECA U - AF5140R3-2	A6.4	UN	1.0	EMBRAER	C021163719	4	2097723.0		147.0	284	2025-12-01 10:50:29
9251249	54117-54101-4480090	HARDWARE	REBITE CEGO-CABECA U - AF5140R3-2	A6.4	UN	1.0	EMBRAER	C021163719	6	2097723.0		147.0	153	2025-12-01 10:50:29
9251249	54117-54101-4480090	HARDWARE	REBITE CEGO-CABECA U - AF5140R3-2	A6.4	UN	1.0	EMBRAER	C021163719	2	2097723.0		147.0	147	2025-12-01 10:50:29
9251249	54117-54101-4480090	HARDWARE	REBITE CEGO-CABECA U - AF5140R3-2	A6.4	UN	1.0	EMBRAER	C021163719	16	2097723.0		147.0	147	2025-12-01 10:50:29
9273523		PERECÍVEIS	COMPOSTO,EPOXI, CARGA MICROESFERA VIDRO,TIPO II        	G4.4	KG	0.64	EMBRAER	C031672703	3	2373088.0	2026-08-06	20.4	29	2025-12-01 10:50:29
9273523		PERECÍVEIS	COMPOSTO,EPOXI, CARGA MICROESFERA VIDRO,TIPO II        	G4.4	KG	0.64	EMBRAER	C031588026	3	2360748.0	2026-03-19	20.4	9	2025-12-01 10:50:29
9335210	4096672	HARDWARE	SUPORTE-FIXACAO CABLAGEM,INSTL ELETR PARABRISAS,NYLON	C9.6	UN	1.0	EMBRAER	C030712577	44	2348500.0		28.0	18	2025-12-01 10:50:29
9335210	4096672	HARDWARE	SUPORTE-FIXACAO CABLAGEM,INSTL ELETR PARABRISAS,NYLON	C9.6	UN	1.0	EMBRAER	C031281902	1	2348500.0		28.0	28	2025-12-01 10:50:29
9335210	4096672	HARDWARE	SUPORTE-FIXACAO CABLAGEM,INSTL ELETR PARABRISAS,NYLON	C9.6	UN	1.0	EMBRAER	C031281902	40	2348500.0		28.0	28	2025-12-01 10:50:29
9359745	4481872	HARDWARE	ARRUELA PLANA-ACO INOX	B8.1	UN	1.0	EMBRAER	C030570063	11	2245563.0		13.0	51	2025-12-01 10:50:29
9359745	4481872	HARDWARE	ARRUELA PLANA-ACO INOX	B8.1	UN	1.0	EMBRAER	C030570063	15	2245563.0		13.0	75	2025-12-01 10:50:29
9380954	2411530-3112990-4529873	HARDWARE	ARRUELA PLANA DE ACO	B7.5	UN	1.0	EMBRAER	C030017591	2	2189884.0		89.0	77	2025-12-01 10:50:29
9380954	2411530-3112990-4529873	HARDWARE	ARRUELA PLANA DE ACO	B7.5	UN	1.0	EMBRAER	C030017591	6	2189884.0		89.0	89	2025-12-01 10:50:29
9413611	7567769 - 4445048	HARDWARE	REBITE CEGO,CABECA UNIVERSAL,ACO - AF5170-3-2	A5.3	UN	1.0	EMBRAER	C021627069	13	1803555.0		200.0	0	2025-12-01 10:50:29
9413611	7567769 - 4445048	HARDWARE	REBITE CEGO,CABECA UNIVERSAL,ACO - AF5170-3-2	A5.3	UN	1.0	EMBRAER	C021627069	1	1803555.0		200.0	96	2025-12-01 10:50:29
9413611	7567769 - 4445048	HARDWARE	REBITE CEGO,CABECA UNIVERSAL,ACO - AF5170-3-2	A5.3	UN	1.0	EMBRAER	C021220079	8	1803555.0		200.0	171	2025-12-01 10:50:29
9413611	7567769 - 4445048	HARDWARE	REBITE CEGO,CABECA UNIVERSAL,ACO - AF5170-3-2	A5.3	UN	1.0	EMBRAER	C021220079	2	1803555.0		200.0	0	2025-12-01 10:50:29
9447580		PERECÍVEIS	COMPOSTO,INIBIDOR DE CORROSAO        	H1.12	KG	0.15	EMBRAER	C030587222	3	2233686.0	2027-07-15	1.04	7	2025-12-01 10:50:29
9447580		PERECÍVEIS	COMPOSTO,INIBIDOR DE CORROSAO        	H1.12	KG	0.15	EMBRAER	C030587222	4	2233686.0	2027-07-15	1.04	6,5	2025-12-01 10:50:29
9499616	2216236-1018784	HARDWARE	INSERTO	A6.5	UN	1.0	EMBRAER	C025117414	11	2082565.0		100.0	86	2025-12-01 10:50:29
9499616	2216236-1018784	HARDWARE	INSERTO	A6.5	UN	1.0	EMBRAER	C025117414	16	2082565.0		100.0	100	2025-12-01 10:50:29
9499616	2216236-1018784	HARDWARE	INSERTO	A6.5	UN	1.0	EMBRAER	C025117414	7	2082565.0		100.0	101	2025-12-01 10:50:29
9499616	2216236-1018784	HARDWARE	INSERTO	A6.5	UN	1.0	EMBRAER	C025117414	17	2082565.0		100.0	100	2025-12-01 10:50:29
9499616	2216236-1018784	HARDWARE	INSERTO	A6.5	UN	1.0	EMBRAER	C025117414	24	2082565.0		100.0	100	2025-12-01 10:50:29
9527428	1852388-2552415	PERECÍVEIS	TINTA POLIURETANO	H6.10	L	3.78	EMBRAER	C031566142	1	2334884.0	2026-07-25	3.79	1	2025-12-01 10:50:29
9543586		PERECÍVEIS	FITA,ADESIVA-POLIETILENO,.28X50MM,TRANSPARENTE,ADESIVO BORRACHA        	F5.7	M	30.0	EMBRAER	C031271625	1	2294510.0	2027-03-02	30.0	1	2025-12-01 10:50:29
9543586		PERECÍVEIS	FITA,ADESIVA-POLIETILENO,.28X50MM,TRANSPARENTE,ADESIVO BORRACHA        	F5.7	M	30.0	EMBRAER	C031271625	2	2294510.0	2027-03-02	30.0	0,25	2025-12-01 10:50:29
9543586		PERECÍVEIS	FITA,ADESIVA-POLIETILENO,.28X50MM,TRANSPARENTE,ADESIVO BORRACHA        	F5.7	M	30.0	EMBRAER	C031969721	1	2409500	2027-09-30	30.0	1	2025-12-18 14:08:00
9543586		PERECÍVEIS	FITA,ADESIVA-POLIETILENO,.28X50MM,TRANSPARENTE,ADESIVO BORRACHA        	F5.7	M	30.0	EMBRAER	C031969721	2	2409500	2027-09-30	30.0	1	2025-12-18 14:08:10
9569317	-	PERECÍVEIS	Acabamento Piso Av 150 Opus        	DEFINIR	M2	45.0	EMBRAER	C025547390	1	2198064.0		45.0	1,5	2025-12-01 10:50:29
9676901	-	HARDWARE	INSERTO-CEGO ROSQUEADO	B4.3	UN	1.0	EMBRAER	C021954687	2	2132496.0		30.0	3	2025-12-01 10:50:29
9676901	-	HARDWARE	INSERTO-CEGO ROSQUEADO	B4.3	UN	1.0	EMBRAER	C030209805	1	2132496.0		30.0	1	2025-12-01 10:50:29
9676901	-	HARDWARE	INSERTO-CEGO ROSQUEADO	B4.3	UN	1.0	EMBRAER	C030209805	2	2132496.0		30.0	4	2025-12-01 10:50:29
9676901	-	HARDWARE	INSERTO-CEGO ROSQUEADO	B4.3	UN	1.0	EMBRAER	C030558706	1	2132496.0		30.0	9	2025-12-01 10:50:29
9676901	-	HARDWARE	INSERTO-CEGO ROSQUEADO	B4.3	UN	1.0	EMBRAER	C030540680	2	2132496.0		30.0	20	2025-12-01 10:50:29
9695506	8432281-3146795	HARDWARE	REBITE CEGO - AF5142R3-8	A6.6	UN	1.0	EMBRAER	C020955116	18	1963051.0		25.0	21	2025-12-01 10:50:29
9695506	8432281-3146795	HARDWARE	REBITE CEGO - AF5142R3-8	A6.6	UN	1.0	EMBRAER	C020955116	4	1963051.0		25.0	25	2025-12-01 10:50:29
9736656	5508974-4417247	HARDWARE	ARRUELA, PLANA-ALUMINIO	B8.3	UN	1.0	EMBRAER	C025330266	2	2125963.0		30.0	13	2025-12-01 10:50:29
9736656	5508974-4417247	HARDWARE	ARRUELA, PLANA-ALUMINIO	B8.3	UN	1.0	EMBRAER	C025330266	7	2125963.0		30.0	30	2025-12-01 10:50:29
9741910	-	HARDWARE	REBITE CEGO	B7.4	UN	1.0	EMBRAER	C025608300	9	2172494.0		25.0	7	2025-12-01 10:50:29
9741910	-	HARDWARE	REBITE CEGO	B7.4	UN	1.0	EMBRAER	C025608300	11	2172494.0		25.0	25	2025-12-01 10:50:29
9741910	-	HARDWARE	REBITE CEGO	B7.4	UN	1.0	EMBRAER	C025538079	8	2172494.0		25.0	18	2025-12-01 10:50:29
9749195		PERECÍVEIS	FITA ADESIVA PARA ENSAIO DE ADERENCIA, TIPO II	F1.3	M	25.0	EMBRAER	C031595060	2	2329613.0	2026-09-10	25.0	22	2025-12-01 10:50:29
9751379	2302923 - 2300808	HARDWARE	ARRUELA PLANA-ACO INOX	B7.1	UN	1.0	EMBRAER	C030855059	12	2172494.0		84.0	0	2025-12-01 10:50:29
9751379	2302923 - 2300808	HARDWARE	ARRUELA PLANA-ACO INOX	B7.1	UN	1.0	EMBRAER	C030855059	16	2172494.0		84.0	17	2025-12-01 10:50:29
9751379	2302923 - 2300808	HARDWARE	ARRUELA PLANA-ACO INOX	B7.1	UN	1.0	EMBRAER	C030855059	28	2172494.0		84.0	156	2025-12-01 10:50:29
